"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"countData.SRR56"	"countData.SRR57"	"countData.SRR58"	"countData.SRR59"	"transcripts"
"ENSMUSG00000022283:E011"	"ENSMUSG00000022283"	"E011"	11.0979624240918	0.00651645443282529	0.0356894408981958	0.850158267680767	0.911668426582735	"chr15"	36597973	36598019	47	"-"	8	7	10	11	11	14	16	13	c("ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000146577")
"ENSMUSG00000022283:E012"	"ENSMUSG00000022283"	"E012"	157.122148639197	0.00549547383738874	1.36575390881421	0.242542762716642	0.426505281895791	"chr15"	36598020	36598127	108	"-"	129	96	102	148	194	230	226	171	c("ENSMUST00000001809", "ENSMUST00000146577")
"ENSMUSG00000022283:E013"	"ENSMUSG00000022283"	"E013"	4.37439835196975	0.0161233553237383	2.89283833673156	0.0889740501210021	0.207439498877617	"chr15"	36598128	36598201	74	"-"	9	2	4	4	4	4	4	4	ENSMUST00000146577
"ENSMUSG00000022283:E014"	"ENSMUSG00000022283"	"E014"	69.1994748714561	0.00940196031055327	0.0646726754375493	0.799257442768442	0.882159145608786	"chr15"	36598202	36598300	99	"-"	67	43	51	63	62	86	105	89	c("ENSMUST00000001809", "ENSMUST00000146577")
"ENSMUSG00000022283:E015"	"ENSMUSG00000022283"	"E015"	14.8065693268672	0.00521570128161494	10.7555553971544	0.00103966762252883	0.00695906553789458	"chr15"	36598301	36598312	12	"-"	6	7	8	9	21	21	28	24	c("ENSMUST00000156793", "ENSMUST00000001809", "ENSMUST00000146577")
"ENSMUSG00000022283:E016"	"ENSMUSG00000022283"	"E016"	88.4531608992102	0.0132352544643309	1.7017468503833	0.192059685554386	0.365618208738854	"chr15"	36598952	36599042	91	"-"	88	48	59	123	100	112	104	92	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E017"	"ENSMUSG00000022283"	"E017"	137.565901194842	0.0117988049442528	12.7443187711617	0.000357092180335204	0.00279609914790773	"chr15"	36599205	36599477	273	"-"	127	104	108	209	147	155	146	117	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E018"	"ENSMUSG00000022283"	"E018"	14.8096680507035	0.00663246535489134	6.46391875872118	0.0110086603545477	0.0461474146175485	"chr15"	36600593	36600688	96	"-"	15	12	10	25	12	13	15	18	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E019"	"ENSMUSG00000022283"	"E019"	47.2339018259975	0.0543771055092801	0.0930663284209459	0.760314557487811	0.857419949340873	"chr15"	36600870	36601007	138	"-"	38	24	34	42	38	35	95	81	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E020"	"ENSMUSG00000022283"	"E020"	22.7746382648564	0.150568418184497	0.0374432406412666	0.846565401527534	0.911668426582735	"chr15"	36601315	36601409	95	"-"	13	16	17	21	15	7	51	45	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E021"	"ENSMUSG00000022283"	"E021"	0.11759954600885	0.188806033397634	0.655278847944842	0.418231652175403	NA	"chr15"	36602305	36602346	42	"-"	0	0	0	0	1	0	0	0	ENSMUST00000156793
"ENSMUSG00000022283:E022"	"ENSMUSG00000022283"	"E022"	48.2551001410185	0.0156685439730017	2.90967534929999	0.0880495973727861	0.207439498877617	"chr15"	36602846	36602985	140	"-"	44	50	35	46	58	34	64	57	ENSMUST00000001809
"ENSMUSG00000022283:E023"	"ENSMUSG00000022283"	"E023"	2.13721961496563	0.0261250726612991	0.778148599986579	0.377707962424431	0.572075928489558	"chr15"	36603496	36605441	1946	"-"	2	3	0	4	1	4	3	1	ENSMUST00000146327
"ENSMUSG00000022283:E024"	"ENSMUSG00000022283"	"E024"	13.0888153908102	0.0321176487215019	1.83432734192309	0.175617275395707	0.340566211631862	"chr15"	36605442	36605557	116	"-"	21	11	5	15	7	15	18	16	c("ENSMUST00000146327", "ENSMUST00000001809")
"ENSMUSG00000022283:E025"	"ENSMUSG00000022283"	"E025"	94.7067831026923	0.00240071542080388	0.695012335018987	0.404464714335822	0.598942822685969	"chr15"	36605744	36605937	194	"-"	83	70	51	88	127	122	143	98	c("ENSMUST00000146327", "ENSMUST00000001809")
"ENSMUSG00000022283:E026"	"ENSMUSG00000022283"	"E026"	381.284764870857	0.0118582186299271	11.3564824563179	0.000751850846607973	0.00547400177793524	"chr15"	36608314	36608973	660	"-"	298	268	174	295	572	479	622	462	c("ENSMUST00000146327", "ENSMUST00000001809")
"ENSMUSG00000024268:E001"	"ENSMUSG00000024268"	"E001"	2.25650181764475	0.204564827115681	0.31858969712642	0.572456420454005	0.744579328862797	"chr18"	25477632	25479711	2080	"-"	1	1	1	3	2	3	5	3	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E002"	"ENSMUSG00000024268"	"E002"	0.568894577699506	0.0909931613865089	0.774169617204919	0.378930230729968	NA	"chr18"	25486794	25486965	172	"-"	0	0	2	0	0	1	0	1	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E003"	"ENSMUSG00000024268"	"E003"	0	NA	NA	NA	NA	"chr18"	25491081	25491140	60	"-"	0	0	0	0	0	0	0	0	ENSMUST00000115816
"ENSMUSG00000024268:E004"	"ENSMUSG00000024268"	"E004"	0	NA	NA	NA	NA	"chr18"	25491141	25491224	84	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E005"	"ENSMUSG00000024268"	"E005"	0.663484020713296	0.122735978860241	0.338530109868863	0.560678901586912	NA	"chr18"	25496222	25496302	81	"-"	0	0	2	0	0	3	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E006"	"ENSMUSG00000024268"	"E006"	0	NA	NA	NA	NA	"chr18"	25497465	25497530	66	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E007"	"ENSMUSG00000024268"	"E007"	0.515845278639583	0.0755083762257775	0.912283574784347	0.33950924430516	NA	"chr18"	25501201	25501350	150	"-"	1	0	1	0	0	1	1	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E008"	"ENSMUSG00000024268"	"E008"	0.173733102623903	0.19725054207176	2.09191301412009	0.148080541893887	NA	"chr18"	25502933	25503080	148	"-"	0	0	1	0	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E009"	"ENSMUSG00000024268"	"E009"	0.11608910062987	0.250053339172434	0.290898844241049	0.589645104758572	NA	"chr18"	25504139	25504282	144	"-"	0	0	0	0	0	0	0	1	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E010"	"ENSMUSG00000024268"	"E010"	0.621849218207332	0.0662240431799171	0.178544808202325	0.672626803310973	NA	"chr18"	25504489	25504568	80	"-"	0	0	1	0	1	1	2	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E011"	"ENSMUSG00000024268"	"E011"	0.222938817830679	0.131567541539824	0.899095425741621	0.343024376577419	NA	"chr18"	25504890	25505015	126	"-"	0	0	0	0	1	1	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E012"	"ENSMUSG00000024268"	"E012"	0.11759954600885	0.241238398953673	0.284695963001525	0.59363970544713	NA	"chr18"	25537677	25537755	79	"-"	0	0	0	0	1	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E013"	"ENSMUSG00000024268"	"E013"	0.230188194885224	0.143455492256686	0.91642657471548	0.338414989666025	NA	"chr18"	25679413	25679495	83	"-"	0	0	0	0	1	0	1	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E014"	"ENSMUSG00000024268"	"E014"	1.10974655881809	0.0475810511594748	1.96927610518899	0.160524720278993	0.318745257970248	"chr18"	25753342	25753983	642	"-"	1	0	0	0	1	5	2	1	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000027490:E001"	"ENSMUSG00000027490"	"E001"	0.634589053389889	0.188570704761782	0.561849978472935	0.453515817050169	NA	"chr2"	154559407	154559633	227	"-"	0	0	1	0	0	0	1	3	ENSMUST00000103145
"ENSMUSG00000027490:E002"	"ENSMUSG00000027490"	"E002"	24.4483653783557	0.00708481609679159	0.0036945177987775	0.951532391542704	0.970235730934207	"chr2"	154559634	154560935	1302	"-"	21	26	12	20	29	23	33	36	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E003"	"ENSMUSG00000027490"	"E003"	5.19078417950443	0.0566586161020058	1.05361958716472	0.304674933755871	0.505688193300896	"chr2"	154561031	154561250	220	"-"	1	8	5	6	6	6	6	3	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E004"	"ENSMUSG00000027490"	"E004"	1.91326196657473	0.16531077790543	0.290006503808002	0.590216362512291	0.748847402694029	"chr2"	154561347	154561461	115	"-"	6	1	0	1	1	1	3	3	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E005"	"ENSMUSG00000027490"	"E005"	2.55440898650735	0.0842999193822403	0.795671332995639	0.372390729221857	0.56608847116143	"chr2"	154562938	154563090	153	"-"	0	3	3	4	3	1	5	1	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E006"	"ENSMUSG00000027490"	"E006"	3.56061357966498	0.0161053772184852	2.11667793845582	0.145702283463371	0.297864274075364	"chr2"	154563895	154564114	220	"-"	4	2	1	1	5	5	5	7	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E007"	"ENSMUSG00000027490"	"E007"	2.84867691199327	0.018960282373477	1.04851229542798	0.305849967514518	0.505688193300896	"chr2"	154564418	154564508	91	"-"	3	3	0	1	3	2	6	6	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E008"	"ENSMUSG00000027490"	"E008"	1.56024704142668	0.172814319922851	0.00593180059624387	0.938609079557477	0.961784612386057	"chr2"	154569067	154569488	422	"-"	2	1	1	1	0	3	5	0	ENSMUST00000000894
"ENSMUSG00000027490:E009"	"ENSMUSG00000027490"	"E009"	0	NA	NA	NA	NA	"chr2"	154569489	154569720	232	"-"	0	0	0	0	0	0	0	0	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E010"	"ENSMUSG00000027490"	"E010"	0.23368864663872	0.113374071440317	1.62894098273384	0.201849588101869	NA	"chr2"	154569721	154569892	172	"-"	0	0	0	0	1	0	0	1	ENSMUST00000103145
"ENSMUSG00000027763:E001"	"ENSMUSG00000027763"	"E001"	39.7041657839177	0.0296561721475499	3.89628021798302	0.0483931433564519	0.136620098591344	"chr3"	60501252	60501423	172	"+"	39	47	25	29	60	44	46	31	ENSMUST00000099087
"ENSMUSG00000027763:E002"	"ENSMUSG00000027763"	"E002"	389.502340213765	0.00491078259529087	12.7788925444075	0.000350552401206874	0.00279609914790773	"chr3"	60528756	60529804	1049	"+"	478	386	374	584	283	339	299	336	ENSMUST00000099087
"ENSMUSG00000027763:E003"	"ENSMUSG00000027763"	"E003"	107.491272226573	0.0115397172355016	3.37198582035134	0.0663137775110622	0.173083129981703	"chr3"	60595594	60595764	171	"+"	121	103	83	108	142	111	111	85	ENSMUST00000099087
"ENSMUSG00000027763:E004"	"ENSMUSG00000027763"	"E004"	235.599348782071	0.00725494982395007	5.20418210087806	0.0225326136436982	0.0766478250994653	"chr3"	60603694	60603894	201	"+"	225	260	195	240	262	243	233	225	ENSMUST00000099087
"ENSMUSG00000027763:E005"	"ENSMUSG00000027763"	"E005"	259.120470939184	0.00220570867095482	0.139621400624435	0.708657681703571	0.822292842106184	"chr3"	60613263	60613520	258	"+"	273	291	207	331	237	245	254	231	ENSMUST00000099087
"ENSMUSG00000027763:E006"	"ENSMUSG00000027763"	"E006"	136.049395336562	0.00165818894957827	0.0465818757478473	0.829121550630826	0.90311140029342	"chr3"	60615620	60615773	154	"+"	146	134	120	187	123	134	109	131	ENSMUST00000099087
"ENSMUSG00000027763:E007"	"ENSMUSG00000027763"	"E007"	9.74685200622351	0.00844909362692486	2.09560857608363	0.147722879889751	0.30051468212866	"chr3"	60621423	60621458	36	"+"	10	7	10	8	7	12	11	13	ENSMUST00000099087
"ENSMUSG00000027763:E008"	"ENSMUSG00000027763"	"E008"	110.081902050219	0.00552746922798178	0.00059993897775712	0.980458847339252	0.983631027249778	"chr3"	60622146	60622240	95	"+"	110	108	117	130	99	109	109	87	ENSMUST00000099087
"ENSMUSG00000027763:E009"	"ENSMUSG00000027763"	"E009"	28.5396703617133	0.00559571075556836	2.67427006843562	0.101982074937749	0.231270825678501	"chr3"	60625124	60625198	75	"+"	28	19	28	34	24	35	27	34	ENSMUST00000099087
"ENSMUSG00000027763:E010"	"ENSMUSG00000027763"	"E010"	157.549973793422	0.0200809510324157	0.332709542950852	0.564067950037003	0.743840780313956	"chr3"	60626380	60629748	3369	"+"	223	130	108	260	125	143	144	138	ENSMUST00000099087
"ENSMUSG00000028137:E001"	"ENSMUSG00000028137"	"E001"	1.73024024543818	0.0303934091566644	2.5236798889341	0.112148600172083	0.248885930863178	"chr3"	94478831	94479251	421	"+"	2	4	2	1	2	1	1	0	ENSMUST00000029784
"ENSMUSG00000028137:E002"	"ENSMUSG00000028137"	"E002"	0.817255623594654	0.070249309384446	0.818759455098416	0.365543121810707	0.560661785488451	"chr3"	94480268	94480350	83	"+"	0	3	1	0	0	1	0	1	ENSMUST00000029784
"ENSMUSG00000028137:E003"	"ENSMUSG00000028137"	"E003"	0.460598494829796	0.072719614075295	0.0138085805586385	0.906455985978415	NA	"chr3"	94484817	94484865	49	"+"	1	0	0	1	0	1	1	0	ENSMUST00000029784
"ENSMUSG00000028137:E004"	"ENSMUSG00000028137"	"E004"	0.337765946629124	0.611834849026879	1.80048052795998	0.179654412246775	NA	"chr3"	94485276	94485401	126	"+"	0	0	0	0	0	0	3	0	ENSMUST00000029784
"ENSMUSG00000028137:E005"	"ENSMUSG00000028137"	"E005"	1.07516583753751	0.0489834889931513	0.68756904246797	0.406992472282996	0.598942822685969	"chr3"	94485497	94485576	80	"+"	0	2	0	1	0	1	3	2	ENSMUST00000029784
"ENSMUSG00000028137:E006"	"ENSMUSG00000028137"	"E006"	2.09121967001579	0.0531768435130905	0.0557702963128293	0.813310569443269	0.895288823127206	"chr3"	94486524	94486667	144	"+"	2	1	4	1	2	4	0	2	ENSMUST00000029784
"ENSMUSG00000028137:E007"	"ENSMUSG00000028137"	"E007"	0.718209050974112	0.0739770974965945	0.0161420436831179	0.898899762168812	NA	"chr3"	94486794	94486935	142	"+"	0	1	0	2	2	1	0	0	ENSMUST00000029784
"ENSMUSG00000028137:E008"	"ENSMUSG00000028137"	"E008"	2.20775775279918	0.0943259175294952	0.669539198303838	0.413212309599196	0.601695117486549	"chr3"	94487135	94487284	150	"+"	4	1	0	2	3	5	3	1	ENSMUST00000029784
"ENSMUSG00000028137:E009"	"ENSMUSG00000028137"	"E009"	1.67951190230624	0.0280059397407987	0.233591702182387	0.628873330091561	0.790852353786459	"chr3"	94487787	94487852	66	"+"	2	2	2	1	1	1	1	3	ENSMUST00000029784
"ENSMUSG00000028137:E010"	"ENSMUSG00000028137"	"E010"	0.567705667966795	0.0526495449719391	5.94910560322238	0.014724755232304	NA	"chr3"	94488139	94488279	141	"+"	0	0	0	0	1	1	1	2	ENSMUST00000029784
"ENSMUSG00000028137:E011"	"ENSMUSG00000028137"	"E011"	0.879393745474172	0.0943279267809249	0.898567316965682	0.343166156781045	0.541497928000508	"chr3"	94488527	94488670	144	"+"	1	0	1	0	3	0	1	1	ENSMUST00000029784
"ENSMUSG00000028137:E012"	"ENSMUSG00000028137"	"E012"	1.33854782380246	0.0319224550909679	0.521143188862673	0.470354437176082	0.657229264067589	"chr3"	94489471	94489607	137	"+"	0	1	1	2	2	2	2	1	ENSMUST00000029784
"ENSMUSG00000028137:E013"	"ENSMUSG00000028137"	"E013"	6.25919403033107	0.017711660641954	1.54175018657975	0.214357481302337	0.398916388970717	"chr3"	94491133	94492193	1061	"+"	6	9	6	6	3	4	6	9	ENSMUST00000029784
"ENSMUSG00000028229:E001"	"ENSMUSG00000028229"	"E001"	14.0079468516837	0.0300257579653545	0.420411275443058	0.516731897141931	0.710078600377157	"chr4"	19575162	19575206	45	"+"	17	10	12	8	17	28	13	9	ENSMUST00000108253
"ENSMUSG00000028229:E002"	"ENSMUSG00000028229"	"E002"	45.893391045839	0.0244098882898121	10.2309014916671	0.0013810714686024	0.00881761014569224	"chr4"	19575207	19575327	121	"+"	38	32	34	28	57	96	47	46	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E003"	"ENSMUSG00000028229"	"E003"	4.84931846626512	0.0783902431455003	4.70425674296655	0.030088009264586	0.0945948776121453	"chr4"	19580390	19580507	118	"+"	11	9	3	3	3	5	1	3	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E004"	"ENSMUSG00000028229"	"E004"	18.0236036431751	0.0618280095133728	2.74334732461827	0.0976600029795158	0.223916581417122	"chr4"	19586776	19586863	88	"+"	12	15	20	35	14	13	13	20	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E005"	"ENSMUSG00000028229"	"E005"	23.7700485328773	0.0861576534351188	0.225281436539419	0.635044861979193	0.791422275439534	"chr4"	19588526	19588685	160	"+"	14	20	22	39	20	17	29	29	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E006"	"ENSMUSG00000028229"	"E006"	1.00412359066466	0.0461647966835324	0.193982553886556	0.659622438008576	0.812294693690087	"chr4"	19595070	19595159	90	"+"	0	1	1	1	1	1	0	3	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E007"	"ENSMUSG00000028229"	"E007"	0	NA	NA	NA	NA	"chr4"	19598471	19598654	184	"+"	0	0	0	0	0	0	0	0	ENSMUST00000108253
"ENSMUSG00000028229:E008"	"ENSMUSG00000028229"	"E008"	0.229523527139305	0.11900241828622	0.0175094464089796	0.894728606519374	NA	"chr4"	19599614	19599669	56	"+"	1	0	0	0	0	1	0	0	ENSMUST00000029888
"ENSMUSG00000028229:E009"	"ENSMUSG00000028229"	"E009"	0.866178849159972	0.0444248531169537	1.79869100255772	0.17987082687803	0.347192526299453	"chr4"	19601356	19601443	88	"+"	2	2	0	1	0	1	1	0	ENSMUST00000029888
"ENSMUSG00000028229:E010"	"ENSMUSG00000028229"	"E010"	0.686983918082679	0.0848655039447866	6.96647856480872	0.00830507772457236	NA	"chr4"	19602643	19602673	31	"+"	3	1	1	0	0	0	0	0	ENSMUST00000029888
"ENSMUSG00000028229:E011"	"ENSMUSG00000028229"	"E011"	1.14938743322934	0.339478270458078	0.0469564593847451	0.828446518958293	0.90311140029342	"chr4"	19605403	19605536	134	"+"	0	0	0	5	1	2	1	1	ENSMUST00000029888
"ENSMUSG00000028229:E012"	"ENSMUSG00000028229"	"E012"	15.5104396207399	0.011287200282863	1.0129514969413	0.314196788567051	0.515382084013148	"chr4"	19606085	19606932	848	"+"	23	16	11	13	12	20	14	16	ENSMUST00000029888
"ENSMUSG00000028645:E001"	"ENSMUSG00000028645"	"E001"	2.04494868374201	0.0510405419285396	0.154076050232121	0.69467017882598	0.822292842106184	"chr4"	119108711	119108803	93	"+"	1	3	2	2	2	0	5	1	ENSMUST00000030398
"ENSMUSG00000028645:E002"	"ENSMUSG00000028645"	"E002"	8.74628681706555	0.00820443109096978	0.226168214696841	0.634379711188825	0.791422275439534	"chr4"	119108804	119108858	55	"+"	9	8	6	7	9	8	16	8	c("ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E003"	"ENSMUSG00000028645"	"E003"	20.8625869784657	0.0208969081133661	3.77770578275576	0.0519398306862127	0.142748541289922	"chr4"	119108859	119108954	96	"+"	19	15	13	13	37	20	38	16	c("ENSMUST00000144329", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E004"	"ENSMUSG00000028645"	"E004"	7.98631428082374	0.0759582680935257	0.747618371642687	0.387231317538832	0.584367261013147	"chr4"	119108955	119108972	18	"+"	10	6	3	5	16	5	17	4	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E005"	"ENSMUSG00000028645"	"E005"	0	NA	NA	NA	NA	"chr4"	119112083	119112214	132	"+"	0	0	0	0	0	0	0	0	ENSMUST00000144329
"ENSMUSG00000028645:E006"	"ENSMUSG00000028645"	"E006"	0.118486318814117	0.187139940358355	1.21723140913778	0.269904674169948	NA	"chr4"	119116007	119116120	114	"+"	0	0	0	1	0	0	0	0	ENSMUST00000134105
"ENSMUSG00000028645:E007"	"ENSMUSG00000028645"	"E007"	21.6248872344234	0.0144954244436428	6.00529352948689	0.0142630210172262	0.0558410728504612	"chr4"	119120391	119120486	96	"+"	22	23	29	21	14	17	19	22	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E008"	"ENSMUSG00000028645"	"E008"	29.4388697558159	0.0175455852171085	4.37582881421216	0.0364520987326739	0.107288092014607	"chr4"	119132123	119132283	161	"+"	37	24	36	29	28	25	20	31	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E009"	"ENSMUSG00000028645"	"E009"	11.5249456145817	0.023324949905001	0.0860708181702705	0.769233021563647	0.863908785311563	"chr4"	119132443	119132563	121	"+"	6	9	10	19	12	12	15	10	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E010"	"ENSMUSG00000028645"	"E010"	6.59901018687427	0.0138060887537433	0.396290872289342	0.529011048734914	0.717262447771792	"chr4"	119132564	119132572	9	"+"	5	8	3	11	5	8	8	6	c("ENSMUST00000144329", "ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E011"	"ENSMUSG00000028645"	"E011"	24.5256656214605	0.00977140650300247	5.67962582836969	0.0171630275932862	0.0648195798702366	"chr4"	119132573	119132683	111	"+"	31	34	22	20	20	22	22	22	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E012"	"ENSMUSG00000028645"	"E012"	54.8905607342469	0.0245550637379278	1.37688925228011	0.240631732279997	0.424945399558292	"chr4"	119133097	119133259	163	"+"	68	59	47	43	71	37	71	40	ENSMUST00000030398
"ENSMUSG00000028645:E013"	"ENSMUSG00000028645"	"E013"	47.3665385889316	0.00373310004775192	10.8837729098294	0.000970104298511778	0.00659988989971128	"chr4"	119133352	119133539	188	"+"	39	38	34	29	54	61	76	56	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E014"	"ENSMUSG00000028645"	"E014"	26.064034618705	0.0622472318581457	4.48136491299113	0.0342663447126122	0.10230599320672	"chr4"	119133855	119133959	105	"+"	36	19	6	12	39	38	41	28	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E015"	"ENSMUSG00000028645"	"E015"	23.4295507975817	0.044775549062327	2.47259351961915	0.115846630310025	0.251708647008694	"chr4"	119134369	119134470	102	"+"	33	19	5	16	30	28	37	28	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E016"	"ENSMUSG00000028645"	"E016"	31.8852756372676	0.00372040083223511	0.0107030391978924	0.917601470692784	0.949637432263105	"chr4"	119135729	119135932	204	"+"	30	25	25	36	31	32	44	35	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E017"	"ENSMUSG00000028645"	"E017"	31.7971604804105	0.00691138510090649	0.00964503025049623	0.921766244807909	0.951268544114162	"chr4"	119136246	119136446	201	"+"	31	20	27	38	31	41	43	27	c("ENSMUST00000030398", "ENSMUST00000174372")
"ENSMUSG00000028645:E018"	"ENSMUSG00000028645"	"E018"	173.105531117759	0.0125112341578644	0.298269225137915	0.584969501040216	0.746961055174429	"chr4"	119136447	119137330	884	"+"	173	131	144	204	178	193	194	180	ENSMUST00000030398
"ENSMUSG00000029019:E001"	"ENSMUSG00000029019"	"E001"	1982.1355681502	0.00380622051811042	31.8997610018058	1.62337127974005e-08	3.54578463732695e-07	"chr4"	147985788	147986101	314	"+"	1091	534	376	1137	3163	5107	3099	2693	ENSMUST00000103231
"ENSMUSG00000029019:E002"	"ENSMUSG00000029019"	"E002"	1568.10260083021	0.00580063475187578	14.0503917830653	0.000177976751111861	0.00160565981981353	"chr4"	147986296	147986518	223	"+"	1141	569	398	1271	2355	3108	2260	2307	ENSMUST00000103231
"ENSMUSG00000029019:E003"	"ENSMUSG00000029019"	"E003"	496.56128784449	0.00244953911460377	8.99378582182507	0.00270899202676041	0.0146004115727996	"chr4"	147986962	147987205	244	"+"	354	169	134	383	702	1210	651	662	ENSMUST00000103231
"ENSMUSG00000029580:E001"	"ENSMUSG00000029580"	"E001"	2351.10889005181	0.00303268989512803	6.60599301164117	0.010163610855735	0.043936442761771	"chr5"	142903115	142903500	386	"-"	2202	1988	1279	2417	2611	3693	2532	2655	ENSMUST00000100497
"ENSMUSG00000029580:E002"	"ENSMUSG00000029580"	"E002"	2446.57844737794	0.00271576235604736	6.80964377937525	0.00906668502162795	0.0396070977260589	"chr5"	142903501	142903941	441	"-"	2341	2077	1324	2454	2650	3571	2734	2991	c("ENSMUST00000100497", "ENSMUST00000167721")
"ENSMUSG00000029580:E003"	"ENSMUSG00000029580"	"E003"	422.908067453254	0.0128514097628098	2.87858335590252	0.0897649618874435	0.208114297113347	"chr5"	142904067	142904248	182	"-"	502	405	202	379	440	675	373	506	c("ENSMUST00000100497", "ENSMUST00000167721")
"ENSMUSG00000029580:E004"	"ENSMUSG00000029580"	"E004"	18.7694599386222	0.0140811300497007	0.00244084296065239	0.96059663284112	0.972311225924548	"chr5"	142904344	142904350	7	"-"	17	11	12	18	29	19	26	22	c("ENSMUST00000100497", "ENSMUST00000167721")
"ENSMUSG00000029580:E005"	"ENSMUSG00000029580"	"E005"	240.532737487657	0.00497050442597992	0.706341709127599	0.400660957461217	0.59701444037846	"chr5"	142904351	142904394	44	"-"	224	187	98	224	297	329	331	310	c("ENSMUST00000100497", "ENSMUST00000171419", "ENSMUST00000167721")
"ENSMUSG00000029580:E006"	"ENSMUSG00000029580"	"E006"	2674.44087209791	0.00186969965050653	0.0500188211317152	0.823030526832875	0.901436433491018	"chr5"	142904395	142904671	277	"-"	2270	2429	1323	2319	3249	3896	3439	3157	c("ENSMUST00000100497", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721")
"ENSMUSG00000029580:E007"	"ENSMUSG00000029580"	"E007"	1133.94982348955	0.00403405423146048	1.35879709857056	0.243746063714999	0.426812727602213	"chr5"	142904672	142904704	33	"-"	885	982	569	937	1421	2014	1321	1275	c("ENSMUST00000100497", "ENSMUST00000163829", "ENSMUST00000167386", "ENSMUST00000171419", "ENSMUST00000167721")
