"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"transcripts"
"ENSMUSG00000022139:E007"	"ENSMUSG00000022139"	"E007"	164.851798781513	0.00448893406592322	8.00561198092805	0.00466325999839085	0.0186016921030773	"chr14"	120396451	120396604	154	"+"	167	127	102	86	120	134	135	167	143	140	165	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E008"	"ENSMUSG00000022139"	"E008"	56.3665776468029	0.0172230864919449	53.332480322115	2.81611591141367e-13	5.22545952451203e-12	"chr14"	120404638	120404732	95	"+"	98	73	80	33	67	72	75	43	38	24	47	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E009"	"ENSMUSG00000022139"	"E009"	418.183553395027	0.0191950548244476	9.34569084847925	0.00223510382051148	0.00957082918013889	"chr14"	120428935	120431697	2763	"+"	238	110	183	185	249	273	267	527	370	404	496	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022283:E001"	"ENSMUSG00000022283"	"E001"	7.98220404005477	0.378415130632056	1.3113023467306	0.252158993730306	0.434129401576919	"chr15"	36595661	36595906	246	"-"	2	1	5	39	20	15	21	5	0	2	3	ENSMUST00000001809
"ENSMUSG00000022283:E002"	"ENSMUSG00000022283"	"E002"	16.5865120156259	0.525093988421263	0.0439158172102339	0.834010312826175	0.930599480458605	"chr15"	36595907	36596023	117	"-"	4	2	4	72	58	62	51	4	3	1	2	c("ENSMUST00000001809", "ENSMUST00000155116")
"ENSMUSG00000022283:E003"	"ENSMUSG00000022283"	"E003"	1.62116325375873	0.218767299404574	0.0638392352605877	0.800527657620527	0.913586233412037	"chr15"	36596024	36596099	76	"-"	2	1	9	0	2	6	6	0	0	0	1	c("ENSMUST00000146577", "ENSMUST00000142357", "ENSMUST00000155116", "ENSMUST00000001809")
"ENSMUSG00000022283:E004"	"ENSMUSG00000022283"	"E004"	5.88012358708694	0.0355549772308839	0.00701406102743363	0.933255209490786	0.980211446446297	"chr15"	36596201	36596518	318	"-"	8	6	13	11	15	19	14	1	0	1	3	ENSMUST00000147116
"ENSMUSG00000022283:E005"	"ENSMUSG00000022283"	"E005"	6.92820733860314	0.0274063468684997	1.09237995935004	0.295944487831143	0.484536563409812	"chr15"	36596519	36596562	44	"-"	14	5	13	15	14	11	22	0	1	3	4	c("ENSMUST00000147116", "ENSMUST00000155116")
"ENSMUSG00000022283:E006"	"ENSMUSG00000022283"	"E006"	158.828835276684	0.00774339654118712	9.50451911692167	0.00204966467785457	0.00892940872700122	"chr15"	36596563	36596655	93	"-"	367	260	352	322	280	278	305	44	37	39	48	c("ENSMUST00000147116", "ENSMUST00000146577", "ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000142357")
"ENSMUSG00000022283:E007"	"ENSMUSG00000022283"	"E007"	162.826882195313	0.0153671835095501	1.98118207271841	0.159265933247516	0.319459156596369	"chr15"	36596964	36597094	131	"-"	423	210	275	362	363	342	346	38	32	30	55	c("ENSMUST00000147116", "ENSMUST00000146577", "ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000142357")
"ENSMUSG00000022283:E008"	"ENSMUSG00000022283"	"E008"	0.463607007752547	0.077377046604293	0.54606689479661	0.459929227009344	0.655346415792808	"chr15"	36597095	36597426	332	"-"	2	0	1	3	0	2	0	0	0	0	0	ENSMUST00000142357
"ENSMUSG00000022283:E009"	"ENSMUSG00000022283"	"E009"	3.47167281952484	0.0173729083567664	0.00331819469147376	0.954064244055183	0.989619433274631	"chr15"	36597457	36597541	85	"-"	10	5	11	4	6	10	6	2	0	0	1	c("ENSMUST00000147116", "ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000146577")
"ENSMUSG00000022283:E010"	"ENSMUSG00000022283"	"E010"	3.62919541879754	0.0154749693588708	4.37990078978601e-05	0.994719573184405	1	"chr15"	36597542	36597736	195	"-"	9	5	12	6	6	10	6	2	0	0	1	ENSMUST00000147116
"ENSMUSG00000022283:E011"	"ENSMUSG00000022283"	"E011"	59.5138405186161	0.0257981934957931	2.04634905584641	0.152571680621087	0.311148269839836	"chr15"	36597973	36598019	47	"-"	242	98	131	119	101	102	129	8	7	10	11	c("ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000146577")
"ENSMUSG00000022283:E012"	"ENSMUSG00000022283"	"E012"	521.728766013882	0.0121094496820776	2.37920122524969	0.122960404653588	0.266665407386089	"chr15"	36598020	36598127	108	"-"	1514	977	1191	895	831	973	1073	129	96	102	148	c("ENSMUST00000001809", "ENSMUST00000146577")
"ENSMUSG00000022283:E013"	"ENSMUSG00000022283"	"E013"	21.1711153623898	0.111288785648209	0.0882456642935381	0.76641939041505	0.892967708367302	"chr15"	36598128	36598201	74	"-"	59	8	43	48	39	55	66	9	2	4	4	ENSMUST00000146577
"ENSMUSG00000022283:E014"	"ENSMUSG00000022283"	"E014"	282.639032328227	0.00480423519151613	0.0522977406845655	0.819112205141683	0.922191493878614	"chr15"	36598202	36598300	99	"-"	789	531	592	517	504	555	657	67	43	51	63	c("ENSMUST00000001809", "ENSMUST00000146577")
"ENSMUSG00000022283:E015"	"ENSMUSG00000022283"	"E015"	60.2893734930849	0.0263142392835204	5.75453487683336	0.0164461490716368	0.0542073729269082	"chr15"	36598301	36598312	12	"-"	211	79	136	127	96	146	170	6	7	8	9	c("ENSMUST00000156793", "ENSMUST00000001809", "ENSMUST00000146577")
"ENSMUSG00000022283:E016"	"ENSMUSG00000022283"	"E016"	374.866270441816	0.0124073693437727	0.0580066981090681	0.809674633003289	0.917753373607801	"chr15"	36598952	36599042	91	"-"	1093	628	801	700	637	786	845	88	48	59	123	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E017"	"ENSMUSG00000022283"	"E017"	477.15745346274	0.0157600717321698	13.8421052214949	0.000198830332196835	0.00115830228407691	"chr15"	36599205	36599477	273	"-"	1167	639	896	823	836	983	1232	127	104	108	209	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E018"	"ENSMUSG00000022283"	"E018"	89.86766804951	0.0257046459350091	1.00082685878081	0.317110514927606	0.505962955346275	"chr15"	36600593	36600688	96	"-"	202	108	165	250	198	195	233	15	12	10	25	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E019"	"ENSMUSG00000022283"	"E019"	240.070824596289	0.00762011218349711	11.212256671334	0.000812588443117999	0.00391448855771267	"chr15"	36600870	36601007	138	"-"	606	513	428	562	546	410	550	38	24	34	42	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E020"	"ENSMUSG00000022283"	"E020"	144.217528643323	0.0117790948779908	15.9198516561698	6.60819651453048e-05	0.000424449545356381	"chr15"	36601315	36601409	95	"-"	409	366	321	290	284	244	297	13	16	17	21	c("ENSMUST00000156793", "ENSMUST00000001809")
"ENSMUSG00000022283:E021"	"ENSMUSG00000022283"	"E021"	0.504501128775033	0.0920910245818799	0.73208545342294	0.392208045982856	0.58655591354451	"chr15"	36602305	36602346	42	"-"	4	0	2	0	0	2	2	0	0	0	0	ENSMUST00000156793
"ENSMUSG00000022283:E022"	"ENSMUSG00000022283"	"E022"	218.196791205613	0.00759976738443887	0.00355933561286292	0.952426296746721	0.989619433274631	"chr15"	36602846	36602985	140	"-"	487	374	378	504	480	432	501	44	50	35	46	ENSMUST00000001809
"ENSMUSG00000022283:E023"	"ENSMUSG00000022283"	"E023"	7.78552842014653	0.0181433814904607	1.35113447642195	0.245079884009489	0.429138300395466	"chr15"	36603496	36605441	1946	"-"	19	16	12	21	16	9	10	2	3	0	4	ENSMUST00000146327
"ENSMUSG00000022283:E024"	"ENSMUSG00000022283"	"E024"	74.3932103591721	0.0421525299641719	0.620455294800877	0.430878145898804	0.629574807164751	"chr15"	36605442	36605557	116	"-"	181	86	112	204	208	157	172	21	11	5	15	c("ENSMUST00000146327", "ENSMUST00000001809")
"ENSMUSG00000022283:E025"	"ENSMUSG00000022283"	"E025"	307.700335532619	0.000825230482105683	8.6496169522749	0.00327130123478443	0.013657682655225	"chr15"	36605744	36605937	194	"-"	744	576	544	596	575	586	729	83	70	51	88	c("ENSMUST00000146327", "ENSMUST00000001809")
"ENSMUSG00000022283:E026"	"ENSMUSG00000022283"	"E026"	1513.43996775641	0.0249246950856305	2.80446539193508	0.0940021744784513	0.210245934882608	"chr15"	36608314	36608973	660	"-"	3034	4010	2352	3093	2826	3270	3583	298	268	174	295	c("ENSMUST00000146327", "ENSMUST00000001809")
"ENSMUSG00000024268:E001"	"ENSMUSG00000024268"	"E001"	6.72207560209787	0.0394710324779242	0.126158256057153	0.722449027440144	0.857694224520172	"chr18"	25477632	25479711	2080	"-"	21	7	14	14	13	16	14	1	1	1	3	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E002"	"ENSMUSG00000024268"	"E002"	1.99564994886956	0.0177464547978999	0.0143341870466429	0.904700627044985	0.971119413466463	"chr18"	25486794	25486965	172	"-"	6	3	5	3	3	4	2	0	0	2	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E003"	"ENSMUSG00000024268"	"E003"	0.230702363329927	0.0805273398237586	0.17602719625161	0.674809872784022	NA	"chr18"	25491081	25491140	60	"-"	0	0	0	1	1	1	1	0	0	0	0	ENSMUST00000115816
"ENSMUSG00000024268:E004"	"ENSMUSG00000024268"	"E004"	0.385577844413961	0.0683316481747555	0.426747374240449	0.51358929339713	0.695958927450222	"chr18"	25491141	25491224	84	"-"	0	1	3	1	0	0	1	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E005"	"ENSMUSG00000024268"	"E005"	1.04302044280769	0.043778890841549	1.67956509299751	0.194982251442687	0.368626822538816	"chr18"	25496222	25496302	81	"-"	2	3	2	0	1	1	0	0	0	2	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E006"	"ENSMUSG00000024268"	"E006"	0.320418935905222	0.0570461282971074	0.438297795556849	0.507945183197525	0.693407457171553	"chr18"	25497465	25497530	66	"-"	2	0	0	1	1	1	1	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E007"	"ENSMUSG00000024268"	"E007"	1.15337956580548	0.0315121671468838	0.800523347250959	0.370936943357118	0.563149723096715	"chr18"	25501201	25501350	150	"-"	5	1	2	0	2	2	2	1	0	1	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E008"	"ENSMUSG00000024268"	"E008"	0.583915605116236	0.0514582780587438	0.512583750073503	0.474022504488654	0.665224859240379	"chr18"	25502933	25503080	148	"-"	1	1	1	0	1	0	2	0	0	1	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E009"	"ENSMUSG00000024268"	"E009"	0.307078269191598	0.0768733461689167	0.293532246031646	0.587965824882896	0.758866206177642	"chr18"	25504139	25504282	144	"-"	0	1	2	0	0	2	0	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E010"	"ENSMUSG00000024268"	"E010"	0.444924431887259	0.0912404356353813	1.33863832278982	0.247274245527247	0.429138300395466	"chr18"	25504489	25504568	80	"-"	0	1	2	0	0	0	0	0	0	1	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E011"	"ENSMUSG00000024268"	"E011"	0.367394674521117	0.0661463324775089	0.424424986423205	0.514737279763226	0.695958927450222	"chr18"	25504890	25505015	126	"-"	0	1	3	0	0	1	1	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E012"	"ENSMUSG00000024268"	"E012"	0.11378216091682	0.142319127718195	-0.0633391223952628	1	NA	"chr18"	25537677	25537755	79	"-"	0	0	0	0	1	1	0	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E013"	"ENSMUSG00000024268"	"E013"	0.245295759779434	0.0805273393098672	0.176027197091415	0.674809872052758	NA	"chr18"	25679413	25679495	83	"-"	0	1	0	1	0	1	1	0	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000024268:E014"	"ENSMUSG00000024268"	"E014"	1.6337820061758	0.0326793683279069	0.303276783443266	0.581835426976851	0.757856632570972	"chr18"	25753342	25753983	642	"-"	2	4	8	3	1	2	4	1	0	0	0	c("ENSMUST00000115816", "ENSMUST00000025117")
"ENSMUSG00000027490:E001"	"ENSMUSG00000027490"	"E001"	3.54217606373523	0.019637783893814	0.0936294450434332	0.759612800965313	0.889172928232761	"chr2"	154559407	154559633	227	"-"	13	7	4	10	3	12	9	0	0	1	0	ENSMUST00000103145
"ENSMUSG00000027490:E002"	"ENSMUSG00000027490"	"E002"	150.278830709045	0.00953296890117745	13.5843910656639	0.000228074091304901	0.0012984672698154	"chr2"	154559634	154560935	1302	"-"	499	353	292	250	223	351	385	21	26	12	20	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E003"	"ENSMUSG00000027490"	"E003"	57.7143291405665	0.00551387314215099	0.1596919479272	0.689440291231631	0.836342823019484	"chr2"	154561031	154561250	220	"-"	161	116	129	111	116	155	138	1	8	5	6	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E004"	"ENSMUSG00000027490"	"E004"	50.5356495415538	0.0482472736969159	7.22244583583083	0.00719975411272952	0.0267190874850184	"chr2"	154561347	154561461	115	"-"	124	78	125	95	139	157	133	6	1	0	1	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E005"	"ENSMUSG00000027490"	"E005"	36.6113993933033	0.00529923025696012	1.33866531842443	0.247269479184807	0.429138300395466	"chr2"	154562938	154563090	153	"-"	127	72	78	71	77	76	101	0	3	3	4	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E006"	"ENSMUSG00000027490"	"E006"	40.0557711096348	0.00954031291396836	4.15773360270518	0.0414448247325676	0.114717443044289	"chr2"	154563895	154564114	220	"-"	112	122	89	70	73	90	94	4	2	1	1	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E007"	"ENSMUSG00000027490"	"E007"	16.2663065515238	0.0118290968644075	0.131914915463284	0.716454793047894	0.854628217421416	"chr2"	154564418	154564508	91	"-"	66	40	35	21	30	29	41	3	3	0	1	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E008"	"ENSMUSG00000027490"	"E008"	8.45749969321981	0.0316009435644141	1.13934058955729	0.285791707377162	0.475121726857352	"chr2"	154569067	154569488	422	"-"	27	29	18	6	16	14	17	2	1	1	1	ENSMUST00000000894
"ENSMUSG00000027490:E009"	"ENSMUSG00000027490"	"E009"	3.61454309877667	0.0878066750711959	2.20680505165578	0.137402977278891	0.286828715069685	"chr2"	154569489	154569720	232	"-"	17	16	5	7	6	2	7	0	0	0	0	c("ENSMUST00000000894", "ENSMUST00000103145")
"ENSMUSG00000027490:E010"	"ENSMUSG00000027490"	"E010"	0.377339023251402	0.0577173678520602	-0.0208711417313907	1	1	"chr2"	154569721	154569892	172	"-"	2	2	1	1	0	0	0	0	0	0	0	ENSMUST00000103145
"ENSMUSG00000027763:E001"	"ENSMUSG00000027763"	"E001"	34.7753126988905	0.0275468576118713	3.20356242810757	0.0734780553683324	0.176136391098251	"chr3"	60501252	60501423	172	"+"	27	22	13	14	20	27	33	39	47	25	29	ENSMUST00000099087
"ENSMUSG00000027763:E002"	"ENSMUSG00000027763"	"E002"	406.246972014623	0.00253788816667237	12.3653208060802	0.000437382404756755	0.00225905757508386	"chr3"	60528756	60529804	1049	"+"	207	159	153	165	162	204	178	478	386	374	584	ENSMUST00000099087
"ENSMUSG00000027763:E003"	"ENSMUSG00000027763"	"E003"	98.0514696141762	0.00289785022310086	1.92338317113237	0.165484180899243	0.327792314399349	"chr3"	60595594	60595764	171	"+"	66	52	50	46	44	62	50	121	103	83	108	ENSMUST00000099087
"ENSMUSG00000027763:E004"	"ENSMUSG00000027763"	"E004"	210.882277384765	0.00931101850410344	1.00473561474644	0.316167334548399	0.505962955346275	"chr3"	60603694	60603894	201	"+"	122	103	98	93	70	99	89	225	260	195	240	ENSMUST00000099087
"ENSMUSG00000027763:E005"	"ENSMUSG00000027763"	"E005"	251.070290125504	0.00807347500400069	0.312280765791854	0.576283977110212	0.755591291383805	"chr3"	60613263	60613520	258	"+"	155	124	90	98	97	137	139	273	291	207	331	ENSMUST00000099087
"ENSMUSG00000027763:E006"	"ENSMUSG00000027763"	"E006"	137.764737351944	0.00778623586637502	1.17072897339935	0.279251506734868	0.47106062247195	"chr3"	60615620	60615773	154	"+"	80	46	67	69	88	79	85	146	134	120	187	ENSMUST00000099087
"ENSMUSG00000027763:E007"	"ENSMUSG00000027763"	"E007"	10.026793601484	0.0481147229832104	5.79079244465419	0.0161103255104319	0.0538084872048424	"chr3"	60621423	60621458	36	"+"	12	7	12	12	3	2	9	10	7	10	8	ENSMUST00000099087
"ENSMUSG00000027763:E008"	"ENSMUSG00000027763"	"E008"	114.641735604968	0.0283341659979246	1.64134956797727	0.200140402571746	0.37695617176107	"chr3"	60622146	60622240	95	"+"	90	66	90	60	62	42	48	110	108	117	130	ENSMUST00000099087
"ENSMUSG00000027763:E009"	"ENSMUSG00000027763"	"E009"	29.7081245561547	0.0414149366443901	7.35114607843431	0.00670200187702559	0.0250574846297748	"chr3"	60625124	60625198	75	"+"	39	18	37	13	22	19	13	28	19	28	34	ENSMUST00000099087
"ENSMUSG00000027763:E010"	"ENSMUSG00000027763"	"E010"	160.784612225138	0.0402608669781317	0.00421715169190406	0.948222090611308	0.989198803444614	"chr3"	60626380	60629748	3369	"+"	91	40	63	98	90	107	65	223	130	108	260	ENSMUST00000099087
"ENSMUSG00000028137:E001"	"ENSMUSG00000028137"	"E001"	6.21006466815012	0.0153104405784185	0.481803629236907	0.487606480577816	0.676705946729877	"chr3"	94478831	94479251	421	"+"	3	6	28	9	11	9	7	2	4	2	1	ENSMUST00000029784
"ENSMUSG00000028137:E002"	"ENSMUSG00000028137"	"E002"	1.39576937261956	0.0330209094532198	4.31517985096025	0.0377737778238219	0.106895266569323	"chr3"	94480268	94480350	83	"+"	0	0	3	2	1	2	2	0	3	1	0	ENSMUST00000029784
"ENSMUSG00000028137:E003"	"ENSMUSG00000028137"	"E003"	0.821883082325253	0.0381022422524065	0.905557794915012	0.341295820325145	0.531022378828875	"chr3"	94484817	94484865	49	"+"	1	1	2	0	0	3	2	1	0	0	1	ENSMUST00000029784
"ENSMUSG00000028137:E004"	"ENSMUSG00000028137"	"E004"	1.91716482716897	0.0188658411356813	5.73400525324192	0.0166394900783113	0.0542408834745918	"chr3"	94485276	94485401	126	"+"	3	3	7	3	8	4	4	0	0	0	0	ENSMUST00000029784
"ENSMUSG00000028137:E005"	"ENSMUSG00000028137"	"E005"	2.16409741231144	0.0172999104254515	0.0406464567225839	0.84022188938698	0.931307890670081	"chr3"	94485497	94485576	80	"+"	3	4	8	1	4	5	2	0	2	0	1	ENSMUST00000029784
"ENSMUSG00000028137:E006"	"ENSMUSG00000028137"	"E006"	5.60440013719809	0.0104388777042417	0.356964229285381	0.550197077908842	0.729780289149766	"chr3"	94486524	94486667	144	"+"	6	8	23	4	8	8	9	2	1	4	1	ENSMUST00000029784
"ENSMUSG00000028137:E007"	"ENSMUSG00000028137"	"E007"	4.02284761172	0.0143070346349559	1.3114511984307	0.252132076010137	0.434129401576919	"chr3"	94486794	94486935	142	"+"	4	9	20	5	6	5	8	0	1	0	2	ENSMUST00000029784
"ENSMUSG00000028137:E008"	"ENSMUSG00000028137"	"E008"	4.83711565905849	0.0599164389247991	0.0595039905186923	0.807281627983742	0.917115863083571	"chr3"	94487135	94487284	150	"+"	12	7	17	1	9	7	11	4	1	0	2	ENSMUST00000029784
"ENSMUSG00000028137:E009"	"ENSMUSG00000028137"	"E009"	2.77714639914323	0.0173873932488948	4.89010877569514	0.0270109843354304	0.079602959717945	"chr3"	94487787	94487852	66	"+"	4	0	7	4	3	3	4	2	2	2	1	ENSMUST00000029784
"ENSMUSG00000028137:E010"	"ENSMUSG00000028137"	"E010"	3.9023900539381	0.0146779355106642	12.113627045322	0.000500546787358797	0.00255891775986487	"chr3"	94488139	94488279	141	"+"	10	5	25	3	6	9	9	0	0	0	0	ENSMUST00000029784
"ENSMUSG00000028137:E011"	"ENSMUSG00000028137"	"E011"	3.9388477886223	0.0132449570684247	3.06242218298601	0.0801221503085435	0.188456325373616	"chr3"	94488527	94488670	144	"+"	2	4	19	6	9	12	7	1	0	1	0	ENSMUST00000029784
"ENSMUSG00000028137:E012"	"ENSMUSG00000028137"	"E012"	2.99461041223597	0.0161723448344291	0.00763045546101182	0.930391341765381	0.980211446446297	"chr3"	94489471	94489607	137	"+"	5	2	11	4	4	4	9	0	1	1	2	ENSMUST00000029784
"ENSMUSG00000028137:E013"	"ENSMUSG00000028137"	"E013"	19.9744897058418	0.00668898865290423	0.281369953557686	0.595804703401715	0.763422394895804	"chr3"	94491133	94492193	1061	"+"	22	24	69	24	37	42	32	6	9	6	6	ENSMUST00000029784
"ENSMUSG00000028229:E001"	"ENSMUSG00000028229"	"E001"	13.4888580850774	0.0262000755294818	5.24526430979498	0.0220065850196021	0.0668199945140645	"chr4"	19575162	19575206	45	"+"	19	13	14	7	5	11	12	17	10	12	8	ENSMUST00000108253
"ENSMUSG00000028229:E002"	"ENSMUSG00000028229"	"E002"	33.4553186899026	0.0117345716190583	0.238876418654883	0.625018804668541	0.782948894581875	"chr4"	19575207	19575327	121	"+"	34	25	14	12	15	24	26	38	32	34	28	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E003"	"ENSMUSG00000028229"	"E003"	6.65720894376117	0.109172469695705	0.502481064107428	0.478411988054074	0.669509514008634	"chr4"	19580390	19580507	118	"+"	3	1	4	4	4	9	11	11	9	3	3	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E004"	"ENSMUSG00000028229"	"E004"	19.5121688430806	0.0306535772038513	0.483744659425213	0.486731017997381	0.676705946729877	"chr4"	19586776	19586863	88	"+"	13	9	10	8	10	8	16	12	15	20	35	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E005"	"ENSMUSG00000028229"	"E005"	20.9262106383499	0.0546720609515268	5.76596237135968	0.0163395338469006	0.0542073729269082	"chr4"	19588526	19588685	160	"+"	10	8	5	8	10	2	13	14	20	22	39	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E006"	"ENSMUSG00000028229"	"E006"	0.737195169462827	0.0588546088483875	0.00706800187060708	0.932999656178506	0.980211446446297	"chr4"	19595070	19595159	90	"+"	0	0	0	0	0	1	2	0	1	1	1	c("ENSMUST00000029888", "ENSMUST00000108253")
"ENSMUSG00000028229:E007"	"ENSMUSG00000028229"	"E007"	0	NA	NA	NA	NA	"chr4"	19598471	19598654	184	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000108253
"ENSMUSG00000028229:E008"	"ENSMUSG00000028229"	"E008"	0.260079934608785	0.0985680213086253	0.264878920884229	0.606787910083159	NA	"chr4"	19599614	19599669	56	"+"	0	0	0	0	0	1	1	1	0	0	0	ENSMUST00000029888
"ENSMUSG00000028229:E009"	"ENSMUSG00000028229"	"E009"	1.00905562095966	0.0577098336893507	0.586460820417088	0.443790970081432	0.63744460887898	"chr4"	19601356	19601443	88	"+"	1	0	0	0	0	2	0	2	2	0	1	ENSMUST00000029888
"ENSMUSG00000028229:E010"	"ENSMUSG00000028229"	"E010"	0.981912214105105	0.0862721771243134	2.83040681416847	0.0924949265683073	0.208738550498748	"chr4"	19602643	19602673	31	"+"	0	0	0	1	0	0	0	3	1	1	0	ENSMUST00000029888
"ENSMUSG00000028229:E011"	"ENSMUSG00000028229"	"E011"	0.918723418754676	0.52501132352569	0.144604454255045	0.703745801279676	0.843484800098367	"chr4"	19605403	19605536	134	"+"	1	0	0	0	1	0	0	0	0	0	5	ENSMUST00000029888
"ENSMUSG00000028229:E012"	"ENSMUSG00000028229"	"E012"	16.5157741305949	0.0262556339780279	1.50696427502993	0.219602896065467	0.403836418151568	"chr4"	19606085	19606932	848	"+"	11	16	7	9	16	13	12	23	16	11	13	ENSMUST00000029888
"ENSMUSG00000028645:E001"	"ENSMUSG00000028645"	"E001"	3.28392258745107	0.0250916246586065	13.0359939795163	0.00030556100557262	0.00161143225044087	"chr4"	119108711	119108803	93	"+"	5	5	5	2	0	5	9	1	3	2	2	ENSMUST00000030398
"ENSMUSG00000028645:E002"	"ENSMUSG00000028645"	"E002"	59.1995555732212	0.00338182459499549	3.06716425338524	0.0798887151415285	0.188456325373616	"chr4"	119108804	119108858	55	"+"	225	136	99	87	105	148	138	9	8	6	7	c("ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E003"	"ENSMUSG00000028645"	"E003"	140.290118484259	0.00483767678328827	13.5602482681492	0.000231026536992554	0.00130049769700303	"chr4"	119108859	119108954	96	"+"	558	354	246	212	238	315	323	19	15	13	13	c("ENSMUST00000144329", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E004"	"ENSMUSG00000028645"	"E004"	60.9277826183838	0.00848194015928035	8.07950289742843	0.00447687246422808	0.0182350658908802	"chr4"	119108955	119108972	18	"+"	259	153	122	90	108	121	131	10	6	3	5	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E005"	"ENSMUSG00000028645"	"E005"	0.216186899542722	0.0791992844493709	0.0482451693460462	0.826145437749735	NA	"chr4"	119112083	119112214	132	"+"	2	0	1	0	1	0	0	0	0	0	0	ENSMUST00000144329
"ENSMUSG00000028645:E006"	"ENSMUSG00000028645"	"E006"	1.01990932140943	0.0315668117140118	0.148999104116257	0.699493690946509	0.840844273603743	"chr4"	119116007	119116120	114	"+"	6	4	1	1	0	1	2	0	0	0	1	ENSMUST00000134105
"ENSMUSG00000028645:E007"	"ENSMUSG00000028645"	"E007"	142.448511041419	0.00770748350993227	8.50394932285781e-05	0.992642263375588	1	"chr4"	119120391	119120486	96	"+"	558	267	276	185	239	322	350	22	23	29	21	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E008"	"ENSMUSG00000028645"	"E008"	161.628785507494	0.0115419859063872	1.70264716955842	0.19194214864101	0.364253850261916	"chr4"	119132123	119132283	161	"+"	563	256	336	220	271	365	429	37	24	36	29	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E009"	"ENSMUSG00000028645"	"E009"	69.6768050154271	0.00542011852362613	0.171814013409858	0.678504643078388	0.827145799056304	"chr4"	119132443	119132563	121	"+"	228	162	119	112	143	134	160	6	9	10	19	c("ENSMUST00000144329", "ENSMUST00000174372", "ENSMUST00000030398", "ENSMUST00000134105")
"ENSMUSG00000028645:E010"	"ENSMUSG00000028645"	"E010"	31.0181721872416	0.0043165946141398	1.8284207372545	0.176314194058838	0.34505238759171	"chr4"	119132564	119132572	9	"+"	110	60	42	53	57	65	71	5	8	3	11	c("ENSMUST00000144329", "ENSMUST00000030398", "ENSMUST00000174372")
